QuesId,SectionId,ContextId,Question,Answer,Reference
333,Book01_067,274,Question: Which Asura became the famous monarch Bhagadatta?,Answer: The Asura Vashkala became the famous monarch Bhagadatta.,"Reference: ""And, O king, that Asura of mighty energy who was known as Vashkala became on earth the great Bhagadatta."""
334,Book01_067,274,Question: Who was the Asura known as Swarbhanu on earth?,Answer: The Asura known as Swarbhanu on earth was the monarch Ugrasena.,"Reference: ""That great Asura who was known as Swarbhanu became on earth the monarch Ugrasena of fierce deeds."""
335,Book01_067,274,Question: Which Asura became the monarch Asoka?,Answer: The Asura Aswa became the monarch Asoka.,"Reference: ""That great Asura who was known as Aswa became on earth the monarch Asoka of exceeding energy and invincible in battle."""
336,Book01_067,274,Question: Who among the Asuras became the monarch Hardikya?,Answer: The Asura Aswapati became the monarch Hardikya.,"Reference: ""The younger brother of Aswa who was known as Aswapati, a son of Diti, became on earth the mighty monarch Hardikya."""
337,Book01_067,277,Question: Who was the eldest son of Dhritarashtra?,Answer: The eldest son of Dhritarashtra was Duryodhana.,"Reference: ""'O king, they are as follows: Duryodhana, and Yuyutsu, and also Duhsasana..."""
338,Book01_067,277,Question: Who among Dhritarashtra's sons was born from a Vaisya wife?,"Answer: Yuyutsu, Dhritarashtra's son, was born from a Vaisya wife.","Reference: ""And Yuyutsu who was Dhritarashtra's son by a Vaisya wife..."""
339,Book01_067,277,Question: Who was the daughter of Dhritarashtra?,Answer: Duhsala was the daughter of Dhritarashtra.,"Reference: ""There was also a daughter named Duhsala who was over and above the hundred."""
340,Book01_067,277,Question: Who was the king of the Sindhus that married Dhritarashtra's daughter?,"Answer: Jayadratha, the king of the Sindhus, married Dhritarashtra's daughter Duhsala.","Reference: ""The Kaurava monarch bestowed his daughter Duhsala on Jayadratha, the king of the Sindhus..."""
341,Book01_067,277,Question: How many sons did Dhritarashtra have in total?,"Answer: Dhritarashtra had a hundred sons, including Yuyutsu and Duhsala.","Reference: ""Thus, O king, have I recited the names of the hundred sons and also that of the daughter (of Dhritarashtra)."""
342,Book01_067,280,Question: Who was the father of Vasudeva?,"Answer: Sura, the foremost of the Yadus, was the father of Vasudeva.","Reference: ""Sura, the foremost of the Yadus, was the father of Vasudeva."""
343,Book01_067,280,Question: Who gave birth to the first of all wielders of weapons?,"Answer: Pritha (Kunti), the daughter of Sura, gave birth to the first of all wielders of weapons.","Reference: ""And Pritha with all possible care gratified the wrathful Rishi with soul under complete control... And the lord of light thereupon made her conceive and begot on her a son who became the first of all wielders of weapons."""
344,Book01_067,280,Question: Who adopted the son of Pritha and named him Vasusena?,Answer: The excellent husband of Radha adopted the son of Pritha (Kunti) and named him Vasusena.,"Reference: ""But the child thus thrown into the water was taken up by the excellent husband of Radha and given by him to his wife to be adopted by her as their son. And the couple gave him the name of Vasusena..."""
345,Book01_067,280,Question: Who accepted Karna's ear-rings and natural armor and gave him a powerful weapon in return?,"Answer: Indra, disguised as a Brahmana, accepted Karna's ear-rings and natural armor and gave him a powerful weapon.","Reference: ""And the hero taking off his ear-rings and armour gave them unto the Brahmana. And Sakra (accepting the gift) presented to the giver a dart..."""
346,Book01_067,280,Question: Who became the friend and counselor of Duryodhana?,Answer: Kama (Karna) became the friend and counselor of Duryodhana.,"Reference: ""...know thou that Kama--the first of all exalted men--the foremost of all wielders of weapons--the slayer of foes--and the best portion of the maker of day--was the friend and counsellor of Duryodhana."""
347,Book01_067,280,Question: Who was the incarnation of Sri (goddess of fortune) in the line of Bhishmaka?,"Answer: Rukmini, the chaste wife of Vasudeva, was the incarnation of Sri in the line of Bhishmaka.","Reference: ""And a portion of Sri herself became incarnate on earth, for the gratification of Narayana, in the line of Bhishmaka. And she was by name the chaste Rukmini."""
348,Book01_067,280,Question: Who was the mother of the five Pandavas?,"Answer: Kunti, who was the incarnation of the goddess Siddhi, became the mother of the five Pandavas.","Reference: ""And the two goddesses Siddhi and Dhriti became the mothers of those five, and were called Kunti and Madri."""
349,Book01_069,284,Question: What was the state of the people during the rule of the monarch?,"Answer: The people during the rule of the monarch were virtuous, and there were no men of mixed castes, no tillers of the soil, no workers of mines, and no sinful men.","Reference: ""And during his rule there were no men of mixed castes, no tillers of the soil (for the land, of itself, yielded produce), no workers of mines (for the surface of the earth yielded in abundance), and no sinful men. All were virtuous..."""
350,Book01_069,284,Question: What were the conditions in the kingdom in terms of fear and prosperity?,"Answer: There was no fear of thieves, famine, or disease in the kingdom, and the earth was full of all kinds of wealth and animals.","Reference: ""There was no fear of thieves, O dear one, no fear of famine, no fear off disease. And all four orders took pleasure in doing their respective duties... And the earth was full of all kinds of wealth and all kinds of animals."""
351,Book01_069,284,Question: How was the ruler described in terms of his physical strength and qualities?,"Answer: The ruler was described as having a physical frame hard as the thunderbolt, being well-skilled in the use of weapons, and possessing strength like Vishnu, splendor like the sun, gravity like the ocean, and patience like the earth.","Reference: ""And the youthful monarch was endued with wonderful prowess and a physical frame hard as the thunderbolt... And he was well-skilled in four kinds of encounters with the mace... And in strength he was like unto Vishnu, in splendour like unto the maker of day, in gravity like unto the ocean, and in patience, like unto the earth."""
352,Book01_069,287,Question: What was the impact of the king's actions on the forest?,"Answer: The king's actions disturbed the forest and caused the lions to desert it in large numbers, resulting in the animals becoming fearful and fleeing in all directions.","Reference: ""And when the forest was so disturbed by the king possessed of wonderful energy and by the warriors in his train delighting in warlike sports, the lions began to desert it in numbers. And herds of animals deprived of their leaders, from fear and anxiety began to utter loud cries as they fled in all directions."""
353,Book01_069,287,Question: How did the warriors treat the animals in the forest?,"Answer: The warriors would eat the animals after capturing and killing them, some of which were quartered and roasted in fires.","Reference: ""While others were eaten up after having been duly quartered and roasted in fires lit up by them."""
354,Book01_069,287,Question: What was the behavior of the elephants in response to the king's presence?,"Answer: The elephants, wounded and alarmed, ran with raised trunks, exhibiting signs of distress such as urinating, vomiting blood, and trampling warriors to death as they fled.","Reference: ""And many strong elephants, maddened with the wounds they received and alarmed beyond measure, fled with trunks raised on high. And those wild elephants, betraying the usual symptoms of alarm by urinating and ejecting the contents of their stomachs and vomiting blood in large quantities, trampled, as they ran, many warriors to death."""
355,Book01_070,291,Question: What did the king see on the bank of the sacred stream near the asylum?,"Answer: The king saw Chakravakas, waves of milkwhite foam, habitations of Kinnaras, monkeys, bears, holy ascetics, elephants, tigers, and snakes.","Reference: ""And on its bank sported the Chakravaka, and waves of milkwhite foam. And there stood also the habitations of Kinnaras. And monkeys and bears too disported themselves in numbers. And there lived also holy ascetics engaged in studies and meditation. And there could be seen also elephants and tigers and snakes."""
356,Book01_070,291,Question: Whose asylum did the king decide to enter?,"Answer: The king decided to enter the excellent asylum of the illustrious Kasyapa, which stood on the banks of the sacred stream.","Reference: ""And it was on the banks of that stream that the excellent asylum of the illustrious Kasyapa stood, offering a home to numerous Rishis of great ascetic merit."""
357,Book01_070,291,Question: Whom did the king desire to behold in the sacred abode?,"Answer: The king desired to behold the great Rishi Kanwa, who belonged to the race of Kasyapa and was renowned for his ascetic wealth.","Reference: ""The king resolved to enter into that sacred abode... desirous of beholding the great Rishi of ascetic wealth, the illustrious Kanwa of the race of Kasyapa."""
358,Book01_070,291,Question: What did the king instruct his army to do while he went to meet the Rishi?,Answer: The king instructed his army to stay at the entrance of the forest and wait until his return.,"Reference: ""Halting his army consisting of flags, cavalry, infantry, and elephants at the entrance of the forest, the monarch spoke as follows, 'I shall go to behold the mighty ascetic of Kasyapa's race... Stay ye here until my return!'"""
359,Book01_070,291,Question: How was the forest described where the great Rishi resided?,"Answer: The forest was described as resounding with the notes of maddened peacocks, resembling the gardens of the great Gandharva Chitraratha, and being like the sacred abode of Nara and Narayana washed by the water of the Ganga.","Reference: ""And beholding that river, and also the asylum washed by that river which was studded with many islands and which possessed banks of so much beauty,--an asylum like unto that of Nara and Narayana laved by the water of the Ganga--the king resolved to enter into that sacred abode."""
