QuesId,SectionId,ContextId,Question,Answer,Reference
160,Book01_33,154,Question: What did Garuda do after obtaining the Amrita?,"Answer: After obtaining the Amrita, Garuda did not drink it himself. Instead, he rose on his wings with great speed, broke the machine that had surrounded the Amrita, and continued on his way without any fatigue, carrying the Amrita with him.","Reference: ""Then the mighty son of Vinata, taking up the Amrita from the place where it was kept, rose on his wings with great speed, breaking into pieces the machine that had surrounded it. And the bird soon came out, taking the Amrita but without drinking it himself. And he then wended on his way without the least fatigue, darkening the splendour of the Sun."""
161,Book01_34,157,Question: What does Garuda claim about his strength to Indra?,"Answer: Garuda claims that his strength is such that he can bear the Earth with all its mountains, forests, and oceans, along with Indra stationed on it. He further states that his strength is capable of bearing all the worlds, both mobile and immobile, without fatigue.","Reference: ""'I can bear, on a single feather of mine, O Sakra, this Earth, with her mountains and forests and with the waters of the ocean, and with thee also stationed thereon. Know thou, my strength is such that I can bear without fatigue even all the worlds put together, with their mobile and immobile objects.'"""
162,Book01_34,157,Question: What does Indra offer to Garuda in response to his claim of strength?,"Answer: Indra offers his sincere and hearty friendship to Garuda, acknowledging that everything is possible for him. He also suggests that if Garuda has no concern with the Soma, he can return it to Indra, who can then take it away instantly.","Reference: ""'It is as thou sayest. Everything is possible in thee. Accept now my sincere and hearty friendship. And if thou hast no concern with the Soma, return it to me. Those to whom thou wouldst give it would always oppose us.'"""
163,Book01_34,157,Question: What boon does Indra offer to Garuda?,"Answer: Indra offers Garuda to accept any boon that he desires, expressing his high satisfaction with Garuda's words.","Reference: ""'O best of all rangers of the skies; accept from me any boon that thou desirest.'"""
164,Book01_35,160,Question: Who were the first two snakes born among the offspring of Kadru?,Answer: The first two snakes born among the offspring of Kadru were Sesha and Vasuki.,"Reference: ""'Sesha was born first, and then Vasuki.'"""
165,Book01_35,160,Question: Can you provide the names of some other prominent snakes among Kadru's offspring?,"Answer: Some other prominent snakes among Kadru's offspring are Airavata, Takshaka, Karkotaka, Dhananjaya, Kalakeya, Mani, Purana, Pinjaraka, Elapatra, Vamana, Nila, Anila, and several others.","Reference: ""Listen to me! 'Sesha was born first, and then Vasuki. (Then were born) Airavata, Takshaka, Karkotaka, Dhananjaya, Kalakeya, the serpent Mani, Purana, Pinjaraka, and Elapatra, Vamana, Nila, Anila, Kalmasha, Savala, Aryaka, Ugra, Kalasapotaka, Suramukha, Dadhimukha, Vimalapindaka, Apta, Karotaka, Samkha, Valisikha, Nisthanaka, Hemaguha, Nahusha, Pingala, Vahyakarna, Hastipada, Mudgarapindaka, Kamvala, Aswatara, Kaliyaka, Vritta, Samvartaka, Padma, Mahapadma, Sankhamukha, Kushmandaka, Kshemaka, Pindaraka, Karavira, Pushpadanshtraka, Vilwaka, Vilwapandara, Mushikada, Sankhasiras, Purnabhadra, Haridraka, Aparajita, Jyotika, Srivaha, Kauravya, Dhritarashtra, Sankhapinda, Virajas, Suvahu, Salipinda, Prabhakara, Hastipinda, Pitharaka, Sumuksha, Kaunapashana, Kuthara, Kunjara, Kumuda, Kumudaksha, Tittri, Halika, Kardama, Vahumulaka, Karkara, Akarkara, Kundodara, and Mahodara.'"""
166,Book01_35,160,Question: Why are the names of all the snakes not mentioned?,"Answer: The names of all the snakes among Kadru's offspring are not mentioned due to the fear of being lengthy. However, the names of the chief ones are provided.","Reference: ""Sauti said, O thou whose wealth is asceticism, from fear of being lengthy, I shall not mention the names of all the snakes. But I will recite the names of the chief ones."""
167,Book01_36,163,Question: Why does Sesha desire to live separately from his uterine brothers?,Answer: Sesha desires to live separately from his uterine brothers because they have wicked hearts and are constantly jealous and envious of each other. They also show no kindness towards Vinata and her son. Sesha engages in ascetic devotions and wishes to avoid companionship with his brothers even in another life.,"Reference: ""And Sesha replied, 'My uterine brothers are all of wicked hearts. I do not desire to live amongst them... They never show any kindness for Vinata and her son... For these, I engaged in ascetic penances, and I will cast off this body of mine, so that I may avoid companionship with them, even in another state of life.'"""
168,Book01_36,163,Question: What boon does Sesha ask from the Grandsire (Brahman)?,Answer: Sesha asks for the boon that his heart always delights in virtue and blessed ascetic penances.,"Reference: ""Then Sesha replied, 'O divine Grandsire, this is the boon desired by me; viz., may my heart always delight in virtue and in blessed ascetic penances, O Lord of all!'"""
169,Book01_36,163,Question: What task is assigned to Sesha by Brahman (the Grandsire)?,"Answer: Brahman assigns the task to Sesha of properly and well bearing the Earth, which is unsteady with its mountains, forests, seas, towns, and retreats, so that it may become steady.","Reference: ""Brahman said, 'O Sesha, I am exceedingly gratified with this thy self-denial and love of peace. But, at my command, let this act be done by thee for the good of my creatures. Bear thou, O Sesha, properly and well this Earth so unsteady with her mountains and forests, her seas and towns and retreats, so that she may be steady.'"""
170,Book01_37,166,Question: What suggestions did the serpents propose to obstruct the sacrifice of Janamejaya?,"Answer: The serpents proposed various suggestions, including assuming the guise of superior Brahmanas to convince Janamejaya not to proceed with the sacrifice, becoming his favourite counsellors and advising against the sacrifice, biting the sacrificial priest and Ritwiks to prevent the completion of the sacrifice, extinguishing the sacrificial fire by becoming luminous clouds and pouring down showers, stealing the vessel of Soma juice, biting people at the sacrifice to spread terror, defiling the pure food with urine and dung, and binding the king when he is in the waters.","Reference: ""Other snakes thinking themselves wise, said, 'We should all become his favourite counsellors... Or, let one of the snakes, approaching, bite the person who... may be appointed as the sacrificial priest... We will also bite all those who... may be appointed Ritwiks of the sacrifice... Other serpents said, 'We will extinguish the blazing sacrificial fire by ourselves becoming clouds luminous with lightning and pouring down showers.' Other snakes, the best of their kind, proposed, 'Going, by night, let us steal away the vessel of Soma juice... Or, at that sacrifice, let the snakes, by hundreds and thousands, bite the people... Or, let the serpents defile the pure food with their food-defiling urine and dung.' Others said, 'Let us become the king's Ritwiks... Others there said, 'When the king will sport in the waters, we will carry him to our home and bind him..."""
