,account,Text
2644,AkshayM90903668,"हद तो तब हो गई जब खोया हुआ प्यार और मनचाहा वर दिलाने वाले तांत्रिक की बीवी अपने पड़ोसी के साथ फरार हो गई 
😂😂😂 @shubh_k_ @KapilSharmaK9 @Amit_Bindas @pandeyji_01 @upkarsingh92"
2645,AkshayM90903668,@_golden_girl__ बेटा मुझे आपका ये जोक बिलकुल पसन्द नही आया आ थू 😂😂😂
2646,AkshayM90903668,"कोई नगर पालिका को बुलायेगा क्या 🤔
इन गढ्ढो में हमारा दिल ️डूबा जा रहा है। @khushi_hi_hoon @anmolgarg75088 @pandeyji_01 @Amit_Bindas @KHIRNI_13 https://t.co/tquXgvDndi"
2647,AkshayM90903668,@khushi_hi_hoon 😂😂😂
2648,AkshayM90903668,Hum bhi rajasthan se hi https://t.co/Be5XipSeE0
2649,AkshayM90903668,@Masti7Ashi Yes
2650,AkshayM90903668,"वो बोली की मेरी शादी में तो आओगे ना 
मेने कहा हमने तो 50 किलोमीटर तक के 
भण्डारे नही छोड़े तो तू तो कभी अपनी थी😂😂😂
@KapilSharmaK9 @anmolgarg75088 @pandeyji_01 @arajajii @shubh_k_ @KHIRNI_13"
2651,AkshayM90903668,@Masti7Ashi केला खाओ बहुत ही स्वादिष्ट फल है
2652,AkshayM90903668,"RT @khushi_hi_hoon: कुछ का तो काटने का तो अंदाज ही निराला होता है.....
कहते हैं मैं तुमसे शादी नही करूँगी, क्योंकि की वो अम्मा की मर्ज़ी से…"
2653,AkshayM90903668,@anmolgarg75088 Tu krega kya 😂😂
2654,AkshayM90903668,@khushi_hi_hoon हिन्द से बड़ा प्रशांत महासागर है 😂😂😂उसकी भी करवा दे कहे तो
2655,AkshayM90903668,@medamji 😂😂😂
2656,AkshayM90903668,"मरीज: डाक्टर साहब दारु नहीं छूट रही...
डाक्टर
शादी कर ले भाई
इलाइची भी पूछ के खाएगा😜😂😜😂😂
@KapilSharmaK9 @pandeyji_01"
2657,AkshayM90903668,😂😂😂😂 https://t.co/3jB9wgd5Qt
2658,AkshayM90903668,@sana_100k Aunty bnne ke liye teyaar ho to me to abhi hi uncle bn jaunga😂😂😂😂
2659,AkshayM90903668,"*पत्नी* - चालान कट गया है, 
लाइसेंस न होने की वजह से।😰😰

*पति* - लेकिन तुम्हारे पास लाइसेंस तो है।🙂🙂

*पत्नी* - फोटो अच्छी नहीं है उसमें,
इसलिए दिखाया नहीं ...😏😏

पति गिरकर बेहोश। 🤯🤯

😂🤣😂🤣😂🤣😂🤣 @KapilSharmaK9 @pandeyji_01 @arajajii"
2660,AkshayM90903668,"मै मंदिर गया एक बाबा बोले 10रूपये देदे, मैंने दे दिया बाबा ने कहा खुश हुआ माँग क्या मांगता है मैने कहा मुझे 100 रू दे ,बाबा बेहोश🤪
@pandeyji_01 @arajajii @upkarsingh92 @anmolgarg75088 @KHIRNI_13"
2661,AkshayM90903668,"ये Google map वाला ऐसे नहीं बता सकता क्या कि,आगे मोड़ पर RTO खड़ा है,कृपया यहीं से पतली गली में कट मारें😂😂😹😹
@shubh_k_ @pandeyji_01 @KHIRNI_13"
2662,AkshayM90903668,"गुजर रहा था फर्नीचर की दुकान से 
डबल बेड देखा तो आंखे भर आयी 😂😂😂😂😂😂😂
@shubh_k_ @pandeyji_01 @KHIRNI_13 @arajajii @anmolgarg75088 @upkarsingh92"
2663,AkshayM90903668,"RT @pandeyji_01: वो बुला रही थी मुझे बारिश में भीगने के लिये साहब,
.
.

लेकिन मुझे परवाह थी तो बस,
.
.
जेब में रखे एक बंडल बीड़ी की..!!

😓😓…"
2664,AkshayM90903668,"पुलिस वाला : तुम्हारे सभी कागजात ठीक है , लेकिन चालान बनता है 2000 रुपये का..

आदमी : पर चालान किस चीज़ का ??

पुलिस वाला : तुमने सारे कागजात संभाल कर पॉलिथीन में रखे हुए है....

और पॉलिथीन बैन है...

आदमी अभी ICU में है 🤣
😂😂😆😆😂😂🤣🤣 @shubh_k_ @pandeyji_01 @KHIRNI_13"
2665,AkshayM90903668,@pandeyji_01 Sir mera to ek B.Ed ke lesson dene aayi thi ek madam us par aa gya tha 6th class me
2666,AkshayM90903668,"जनगणना वाले - आपके शौहर की मौत 5 साल पहले हुई और आपका छोटा बेटा फिर 3 साल का कैसे....?

रुखशाना - हाँ तो वो मरे हैं मैं नहीं...

🤣 😂 @shubh_k_ @KHIRNI_13 @"
2667,AkshayM90903668,सबको  बिगाड़ कर खुद सन्यासी हो गई 😂😂 @KHIRNI_13 @Amit_Bindas https://t.co/Qza4LCdYqi
2668,AkshayM90903668,@khushi_hi_hoon Really yar meri kuch jyada fikr h jo 10 din phle hi msg kar diya 😂😂😂
2669,AkshayM90903668,@Avantika_Pandit I love you too😂😂
2670,AkshayM90903668,@khushi_hi_hoon 🤗🤒😂
2671,AkshayM90903668,@khushi_hi_hoon Khushi khushi pi lenge hum bhi😂😂
2672,AkshayM90903668,गणपति बप्पा मोरिया https://t.co/6ZGyXTU1Yf
2673,AkshayM90903668,"RT @being_Ajay_: पहले लड़कियों के सपने में डॉक्टर इंजीनियर आते थे  ....
.

.

.
 1 सितंबर से ट्रैफिक हवलदार आने लगे हैं😂😂😂😂"
2674,AkshayM90903668,@simayla143 @Sin_chan__ @Jii_JokeR @_Mishra_g तुम्हारा बाबु कहा का है
2675,AkshayM90903668,"RT @simayla143: एक दोस्त ने अरसे बाद अपने एक ग्रुप में ऐड किया...और वहां भी कुछ बकलोल लड़कियां आकर ...""मेला बाबू बैंगलोर का है, मेला वाला…"
2676,AkshayM90903668,"*ख़्वाब भले टूटते रहे मगर,*
        *"" हौंसले "" फिर भी ज़िंदा हो*

*"" हौसला "" अपना ऐसा रखो,*
       *जहाँ मुश्किलें भी शर्मिंदा हो..*
🙏🙏🇮🇳🇮🇳"
2677,AkshayM90903668,@KapilSharmaK9 Happy birthday ji
2678,AkshayM90903668,RT @KapilSharmaK9: Wish u a very happy birthday maa. Thank u for bringing me in this beautiful world. This world is beautiful jus bcoz of u…
2679,AkshayM90903668,"💞 || तलब😊 ऐसी कि सांसों में समा 💑लूं तुझे 
😇किस्मत ऐसी कि देखने को मोहताज😢 हूं तुझे ||"
2680,AkshayM90903668,"मोहब्बत की शमा जला कर तो देखो,

तुम्हें हो ना जाये मोहब्बत तो कहना,

एक बार हमसे नजरें मिलाकर तो देखो। https://t.co/Oth4nFkbPu"
2681,AkshayM90903668,"हम पीना चाहते है.. उनकी निगाहों से, हम जीना चाहते हैं.. उनकी पनाहों में, हम चलना चाहते हैं.. उनकी राहों में, हम मरना चाहते हैं.. उनकी बाहों में!"
2682,AkshayM90903668,RT @KHIRNI_13: बूढ़ा दिसम्बर जवां जनवरी के कदमों मे बिछ रहा है लो इक्कीसवीं सदी को उन्नीसवाँ साल लग रहा है...@AkshayM90903668
2683,AkshayM90903668,@KHIRNI_13 मारने में उसकी एनर्जी खतम होगी परन्तु जिस काम के लिए बुलाया होगा उसमे तेरी खत्म होने वाली है 😂😂😂
2684,AkshayM90903668,@KHIRNI_13 में ऐसे कह रहा था वो बॉस मूवी का डायलॉग है
