,Ques_Id,Chunk_Id,Pred_Chunk_Id,FoundIn@1,FoundIn@2,FoundIn@3,FoundIn@4,FoundIn@5,FoundIn@10,P@1,P@2,P@3,P@4,P@5,P@10,R@1,R@2,R@3,R@4,R@5,R@10,F1@1,F1@2,F1@3,F1@4,F1@5,F1@10,MAP,RR
343,10343,10692,"['id10402', 'id147', 'id272', 'id114', 'id216', 'id10687', 'id10195', 'id10118', 'id10604', 'id25']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,10344,10692,"['id10402', 'id147', 'id10687', 'id10692', 'id59', 'id99', 'id10482', 'id148', 'id10105', 'id193']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
345,10345,10692,"['id10297', 'id10687', 'id10692', 'id10402', 'id147', 'id10670', 'id10582', 'id166', 'id10854', 'id10745']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
346,10346,10692,"['id10421', 'id92', 'id282', 'id156', 'id117', 'id46', 'id181', 'id10482', 'id115', 'id10736']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,10347,10692,"['id10295', 'id10097', 'id10297', 'id10315', 'id36', 'id10176', 'id118', 'id108', 'id47', 'id101']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,10348,10232,"['id10075', 'id10101', 'id10074', 'id10173', 'id35', 'id22', 'id10077', 'id29', 'id10221', 'id1']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,10349,10232,"['id10232', 'id163', 'id75', 'id43', 'id275', 'id10359', 'id164', 'id183', 'id2', 'id200']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
350,10350,10232,"['id10001', 'id1', 'id10074', 'id10075', 'id10232', 'id22', 'id10077', 'id29', 'id10173', 'id35']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
351,10351,10232,"['id1', 'id10001', 'id10232', 'id10074', 'id10075', 'id5', 'id10811', 'id10221', 'id22', 'id10284']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
352,10352,10173,"['id10173', 'id35', 'id10097', 'id10199', 'id10098', 'id10466', 'id53', 'id43', 'id44', 'id10190']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
353,10353,10173,"['id10173', 'id35', 'id10097', 'id10101', 'id1', 'id10001', 'id22', 'id63', 'id10075', 'id10199']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
354,10354,10173,"['id40', 'id10195', 'id10098', 'id10199', 'id10173', 'id35', 'id222', 'id10435', 'id10753', 'id216']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
355,10355,10173,"['id10098', 'id10097', 'id40', 'id10753', 'id10199', 'id10173', 'id10878', 'id10101', 'id35', 'id172']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
356,10356,10466,"['id10586', 'id10466', 'id123', 'id10387', 'id57', 'id83', 'id98', 'id281', 'id10389', 'id10265']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
357,10357,10466,"['id10466', 'id10265', 'id10586', 'id98', 'id10387', 'id83', 'id10268', 'id123', 'id55', 'id10609']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
358,10358,10466,"['id10586', 'id10772', 'id129', 'id83', 'id9', 'id10466', 'id10632', 'id10460', 'id10512', 'id10609']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
359,10359,10466,"['id10586', 'id10387', 'id83', 'id10609', 'id98', 'id10265', 'id123', 'id10466', 'id10389', 'id10772']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
360,10360,10466,"['id10586', 'id10387', 'id83', 'id129', 'id98', 'id10280', 'id10632', 'id10753', 'id10389', 'id10772']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,10361,10687,"['id10687', 'id175', 'id10270', 'id17', 'id163', 'id10793', 'id10315', 'id243', 'id148', 'id10557']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
362,10362,10687,"['id10274', 'id82', 'id10291', 'id10687', 'id57', 'id88', 'id10406', 'id10416', 'id249', 'id224']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
363,10363,10687,"['id10837', 'id10797', 'id111', 'id10519', 'id10687', 'id247', 'id10265', 'id10240', 'id123', 'id181']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
364,10364,10687,"['id10829', 'id10142', 'id10687', 'id10297', 'id10143', 'id10130', 'id255', 'id10384', 'id119', 'id10736']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
365,10365,10687,"['id10291', 'id246', 'id95', 'id271', 'id60', 'id10443', 'id278', 'id10793', 'id148', 'id10359']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,10366,10674,"['id10674', 'id10240', 'id10811', 'id143', 'id98', 'id10670', 'id225', 'id4', 'id10010', 'id10006']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
367,10367,10674,"['id10674', 'id143', 'id10240', 'id4', 'id123', 'id10006', 'id177', 'id10827', 'id185', 'id10010']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
368,10368,10674,"['id143', 'id10674', 'id10692', 'id62', 'id10375', 'id230', 'id2', 'id10670', 'id79', 'id98']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
369,10369,10674,"['id10240', 'id10674', 'id98', 'id143', 'id10010', 'id10455', 'id123', 'id253', 'id10827', 'id7']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
370,10370,10674,"['id251', 'id259', 'id176', 'id10674', 'id143', 'id10670', 'id142', 'id10240', 'id177', 'id10010']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
371,10371,10674,"['id142', 'id10699', 'id10674', 'id10670', 'id143', 'id62', 'id144', 'id10692', 'id98', 'id149']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
372,10372,10609,"['id10609', 'id10772', 'id10586', 'id10670', 'id10595', 'id142', 'id9', 'id10797', 'id127', 'id10789']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
373,10373,10609,"['id10609', 'id129', 'id10595', 'id10007', 'id10602', 'id5', 'id10670', 'id10582', 'id10237', 'id142']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
374,10374,10609,"['id10609', 'id129', 'id10595', 'id10602', 'id10582', 'id10237', 'id10670', 'id142', 'id9', 'id10775']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
375,10375,10609,"['id212', 'id10609', 'id10833', 'id261', 'id13', 'id10020', 'id183', 'id41', 'id10328', 'id10017']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
376,10376,10609,"['id10235', 'id10595', 'id10609', 'id10602', 'id176', 'id10237', 'id127', 'id10582', 'id166', 'id99']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
377,10377,10145,"['id10145', 'id10084', 'id250', 'id17', 'id10017', 'id10140', 'id274', 'id10154', 'id186', 'id10146']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
378,10378,10145,"['id10146', 'id10111', 'id204', 'id10145', 'id252', 'id10745', 'id160', 'id33', 'id10551', 'id10103']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
379,10379,10145,"['id10315', 'id10154', 'id184', 'id31', 'id163', 'id10295', 'id242', 'id10758', 'id30', 'id108']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,10380,10753,"['id10753', 'id10775', 'id165', 'id10766', 'id10240', 'id10090', 'id171', 'id162', 'id182', 'id123']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
381,10381,10753,"['id182', 'id10775', 'id282', 'id138', 'id234', 'id10839', 'id161', 'id168', 'id111', 'id10797']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,10382,10753,"['id10775', 'id168', 'id161', 'id282', 'id138', 'id234', 'id182', 'id10753', 'id10797', 'id172']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
383,10383,10753,"['id10775', 'id182', 'id282', 'id138', 'id10839', 'id123', 'id10797', 'id234', 'id111', 'id200']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,10384,10324,"['id68', 'id10320', 'id67', 'id72', 'id104', 'id10340', 'id268', 'id10324', 'id10775', 'id10632']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
385,10385,10324,"['id67', 'id10320', 'id68', 'id10632', 'id10775', 'id168', 'id222', 'id217', 'id10340', 'id72']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,10386,10324,"['id10632', 'id67', 'id217', 'id10320', 'id134', 'id68', 'id10337', 'id10340', 'id71', 'id104']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,10387,10324,"['id10340', 'id134', 'id10632', 'id217', 'id67', 'id72', 'id10337', 'id222', 'id10237', 'id71']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,10388,10837,"['id10837', 'id10517', 'id111', 'id10512', 'id63', 'id10237', 'id118', 'id10490', 'id201', 'id123']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
389,10389,10837,"['id10837', 'id10827', 'id123', 'id10512', 'id10240', 'id10237', 'id10811', 'id185', 'id177', 'id58']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
390,10390,10837,"['id10265', 'id10772', 'id10466', 'id83', 'id57', 'id10389', 'id10268', 'id10387', 'id281', 'id55']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,10391,10837,"['id10772', 'id57', 'id10265', 'id10274', 'id81', 'id113', 'id10837', 'id170', 'id10466', 'id123']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
392,10392,10837,"['id10466', 'id10772', 'id10265', 'id57', 'id83', 'id170', 'id166', 'id10389', 'id281', 'id10268']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,10393,10837,"['id10265', 'id10772', 'id10466', 'id170', 'id57', 'id83', 'id63', 'id10463', 'id10263', 'id10609']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,10394,10837,"['id176', 'id10237', 'id99', 'id10780', 'id170', 'id10602', 'id142', 'id10582', 'id10670', 'id10595']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,10395,10575,"['id10575', 'id10460', 'id253', 'id121', 'id10189', 'id82', 'id124', 'id88', 'id10229', 'id75']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
396,10396,10575,"['id10575', 'id10460', 'id269', 'id10189', 'id88', 'id124', 'id10306', 'id10355', 'id247', 'id10419']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
397,10397,10575,"['id10575', 'id10419', 'id10733', 'id146', 'id124', 'id158', 'id10565', 'id88', 'id252', 'id10202']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
398,10398,10575,"['id10575', 'id124', 'id10733', 'id10419', 'id10189', 'id158', 'id253', 'id269', 'id10460', 'id50']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
399,10399,10575,"['id156', 'id10575', 'id158', 'id10419', 'id10733', 'id122', 'id160', 'id183', 'id48', 'id200']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
400,10400,10575,"['id10575', 'id124', 'id10419', 'id252', 'id59', 'id158', 'id118', 'id10733', 'id253', 'id10189']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
401,10401,10166,"['id10166', 'id10169', 'id10224', 'id10229', 'id10100', 'id10213', 'id10113', 'id43', 'id13', 'id10176']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
402,10402,10166,"['id10092', 'id256', 'id10169', 'id10213', 'id10166', 'id38', 'id257', 'id213', 'id10176', 'id10113']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
403,10403,10166,"['id10171', 'id10217', 'id10199', 'id10169', 'id256', 'id10195', 'id10105', 'id10160', 'id221', 'id213']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,10404,10090,"['id10090', 'id21', 'id10753', 'id140', 'id68', 'id20', 'id90', 'id10656', 'id10389', 'id100']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
405,10405,10414,"['id10421', 'id10408', 'id10414', 'id83', 'id10396', 'id85', 'id10656', 'id237', 'id10460', 'id140']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
406,10406,10414,"['id10414', 'id10408', 'id89', 'id10670', 'id142', 'id10396', 'id264', 'id85', 'id10421', 'id140']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
407,10407,10414,"['id10656', 'id140', 'id10414', 'id84', 'id10699', 'id10175', 'id10408', 'id10421', 'id10506', 'id237']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
408,10408,10414,"['id97', 'id10421', 'id113', 'id10530', 'id10506', 'id90', 'id115', 'id10414', 'id92', 'id10080']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
409,10409,10414,"['id10416', 'id10421', 'id97', 'id88', 'id10016', 'id115', 'id83', 'id10406', 'id10414', 'id10408']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.11
410,10410,10423,"['id10414', 'id10421', 'id226', 'id90', 'id93', 'id92', 'id115', 'id97', 'id10435', 'id10753']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,10411,10423,"['id90', 'id83', 'id10421', 'id92', 'id10435', 'id10416', 'id10414', 'id97', 'id94', 'id10389']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,10412,10423,"['id92', 'id10704', 'id10506', 'id53', 'id10421', 'id10435', 'id115', 'id226', 'id94', 'id97']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,10413,10423,"['id10416', 'id10421', 'id83', 'id88', 'id10506', 'id10408', 'id92', 'id90', 'id97', 'id10406']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,10414,10423,"['id92', 'id10435', 'id10421', 'id53', 'id10704', 'id97', 'id94', 'id91', 'id90', 'id83']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,10415,10463,"['id98', 'id10463', 'id106', 'id62', 'id10678', 'id144', 'id150', 'id10265', 'id104', 'id10389']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
416,10416,10463,"['id98', 'id62', 'id10463', 'id69', 'id247', 'id10780', 'id10670', 'id10265', 'id20', 'id10692']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
417,10417,10463,"['id98', 'id10463', 'id10265', 'id247', 'id62', 'id10780', 'id10268', 'id10263', 'id55', 'id253']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
418,10418,10463,"['id51', 'id89', 'id10088', 'id10663', 'id10463', 'id10869', 'id14', 'id10195', 'id10080', 'id15']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
419,10419,10463,"['id98', 'id10463', 'id106', 'id62', 'id10678', 'id239', 'id10674', 'id144', 'id201', 'id143']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
420,10420,10081,"['id10081', 'id10079', 'id10078', 'id10085', 'id10077', 'id10084', 'id10080', 'id10005', 'id97', 'id10113']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
421,10421,10102,"['id10102', 'id25', 'id10121', 'id10127', 'id34', 'id10217', 'id248', 'id10604', 'id126', 'id44']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
422,10422,10102,"['id120', 'id183', 'id10562', 'id275', 'id248', 'id90', 'id10125', 'id10333', 'id299', 'id92']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,10423,10102,"['id10102', 'id25', 'id10121', 'id10127', 'id10425', 'id44', 'id126', 'id10195', 'id20', 'id10604']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
424,10424,10100,"['id10169', 'id34', 'id10113', 'id10217', 'id10100', 'id44', 'id10160', 'id10213', 'id10195', 'id10092']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
425,10425,10100,"['id10012', 'id8', 'id10517', 'id213', 'id186', 'id10237', 'id185', 'id10224', 'id10213', 'id105']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,10426,10100,"['id10173', 'id35', 'id10097', 'id10199', 'id10098', 'id44', 'id39', 'id10190', 'id40', 'id53']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,10427,10100,"['id10098', 'id44', 'id10199', 'id10173', 'id40', 'id10097', 'id10166', 'id35', 'id39', 'id10217']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,10428,10092,"['id10090', 'id10182', 'id86', 'id140', 'id21', 'id10709', 'id152', 'id68', 'id10656', 'id61']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,10429,10092,"['id10092', 'id10224', 'id10113', 'id10160', 'id10104', 'id23', 'id43', 'id10100', 'id142', 'id176']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
430,10430,10092,"['id20', 'id10092', 'id1', 'id10001', 'id10016', 'id10090', 'id18', 'id10009', 'id10506', 'id242']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
431,10431,10287,"['id10287', 'id60', 'id10250', 'id10291', 'id10140', 'id10733', 'id249', 'id10419', 'id88', 'id10176']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
